id,gpn_num
J??E@_qbAY?,97
J??E@_qbEY?,108
J??E@_qbEX?,117
J??E@_qbEB?,106
J??E@_qbCR?,115
J??E@_qbER?,122
J??E@_qbCZ?,118
J??E@_qbAZ?,111
J??E@_qbEZ?,123
J??E@_qb@c_,110
J??E@_qrEW?,133
J??E@_qrEQ?,119
J??E@_qrEY?,120
J??E@_qrEX?,131
J??E@_qrER?,143
J??E@_qrCZ?,127
J??E@_qrEZ?,136
J??E@_qJ@s?,113
J??E@_qJ@[?,109
J??E@_qJ?{?,99
J??E@_qJ@{?,115
J??E@_qN@s?,129
J??E@_qN@{?,127
J??E@_qNEB?,137
J??E@_qNEB_,119
J??E@_qMeJ?,131
J??E@_qMeI_,122
J??E@_qMeH_,131
J??E@_qMcJ_,123
J??E@_qMeJ_,126
J??E@_qJ`{?,124
J??E@_qoUW?,111
J??E@_qoP{?,107
J??E@_qoOZ?,95
J??E@_qoSZ?,112
J??E@_qoUZ?,118
J??E@_qaUW?,108
J??E@_qaQY?,98
J??E@_qaUY?,109
J??E@_qaSJ?,105
J??E@_qaQJ?,98
J??E@_qaUJ?,112
J??E@_qaQZ?,107
J??E@_qaUZ?,117
J??E@_qaPK_,108
J??E@_qaPk_,117
J??E@_qqPk?,111
J??E@_qqUY?,118
J??E@_qqUX?,114
J??E@_qqSJ?,113
J??E@_qqUJ?,123
J??E@_qqSZ?,119
J??E@_qqUZ?,126
J??E@_qbUW?,112
J??E@_qbUY?,118
J??E@_qbUX?,115
J??E@_qbUB?,113
J??E@_qbSR?,113
J??E@_qbQR?,107
J??E@_qbUR?,121
J??E@_qbSZ?,119
J??E@_qbQZ?,112
J??E@_qbUZ?,124
J??E@_qrUY?,128
J??E@_qrUZ?,133
J??E@_qrMY?,118
J??E@_qrMZ?,132
J??E@_qoX{?,124
J??E@_qo]Z?,126
J??E@_qq]Y?,130
J??E@_qq]Z?,136
J??E@_qb]Y?,123
J??E@_qb]Z?,137
J??E@_qr]Z?,145
J??E@_iM@k?,107
J??E@_iM@[?,119
J??E@_iM?{?,105
J??E@_iM@{?,116
J??E@_iMEI?,106
J??E@_iMEH?,112
J??E@_iMEJ?,117
J??E@_iMEG_,100
J??E@_iMEI_,110
J??E@_iMCH_,110
J??E@_iMEH_,114
J??E@_iM?J_,110
J??E@_iMCJ_,122
J??E@_iMEJ_,123
J??E@_ip@s?,119
J??E@_ipEA?,97
J??E@_ipEI?,105
J??E@_ipEH?,109
J??E@_ipCJ?,112
J??E@_ipEJ?,118
J??E@_ip@c_,112
J??E@_ip@S_,106
J??E@_ip?s_,105
J??E@_ip@s_,115
J??E@_iL@s?,110
J??E@_iL@k?,107
J??E@_iL@[?,115
J??E@_iL?{?,97
J??E@_iL@{?,113
J??E@_iLEB?,110
J??E@_iLEA_,100
J??E@_iLE@_,107
J??E@_iLCB_,116
J??E@_iLEB_,117
J??E@_iJ@s?,116
J??E@_iJ@k?,109
J??E@_iJ@[?,109
J??E@_iJ?{?,100
J??E@_iJ@{?,116
J??E@_iJEA_,100
J??E@_iJE@_,106
J??E@_iJCB_,114
J??E@_iJEB_,115
J??E@_iF@o?,97
J??E@_iF@w?,107
J??E@_iF@s?,111
J??E@_iF@{?,113
J??E@_iFEA?,88
J??E@_iFEB?,102
J??E@_iFE@_,102
J??E@_iFCB_,116
J??E@_iFEB_,117
J??E@_iN?{?,111
J??E@_iN@{?,125
J??E@_iNEB?,127
J??E@_iNEB_,125
J??E@_iM`{?,123
J??E@_iMeJ?,119
J??E@_iMeI_,120
J??E@_iMeH_,125
J??E@_iMeJ_,128
J??E@_iL`{?,125
J??E@_iLeB_,123
J??E@_iJ`{?,120
J??E@_iJeB_,124
J??E@_i`Ps?,104
J??E@_i`UB?,111
J??E@_i`QJ?,101
J??E@_i`UJ?,114
J??E@_ipPs?,115
J??E@_ipUH?,108
J??E@_ipUB?,125
J??E@_ipSJ?,114
J??E@_ipUJ?,125
J??E@_ipMJ?,119
J??E@_ioX{?,119
J??E@_ioW{_,121
J??E@_ioX{_,128
J??E@_i`]J?,124
J??E@_yM`{?,130
J??E@_yMeJ?,130
J??E@_yMeH_,140
J??E@_yMcJ_,132
J??E@_yMeJ_,136
J??E@_yL`{?,135
J??E@_yLeB_,129
J??E@_MwF_?,125
J??E@_Mw?Y?,92
J??E@_Mw?]?,102
J??E@_MwF`?,118
J??E@_Mw?[_,106
J??E@_Mw?U_,113
J??E@_Mw?]_,115
J??E@_MkD_?,102
J??E@_MkB_?,97
J??E@_MkF_?,122
J??E@_Mk?]?,99
J??E@_MkD`?,112
J??E@_MkF`?,115
J??E@_Mk?[_,112
J??E@_Mk?U_,115
J??E@_Mk?]_,117
J??E@_M{F_?,145
J??E@_M{?]?,111
J??E@_M{F@?,128
J??E@_M{D`?,116
J??E@_M{F`?,129
J??E@_MoPw?,103
J??E@_MoPs?,107
J??E@_MoP[?,104
J??E@_MoP{?,113
J??E@_MoUB?,109
J??E@_MoPc_,106
J??E@_MoPS_,121
J??E@_MoPs_,121
J??E@_MoP{_,123
J??E@_MBv`?,110
J??E@_MBv__,125
J??E@_MBv@_,121
J??E@_MBt`_,121
J??E@_MBv`_,126
J??E@_mN@{?,134
J??E@_mNEB_,132
J??E@_mMeB_,132
J??E@_mJeB_,134
J??E@_mF`{?,129
J??E@_mFeB_,127
J??E@_N{F_?,115
J??E@_N{?]?,119
J??E@_N{F`?,136
J??E@_N{?]_,124
J??E@_NBv@_,134
J??E@_NBv`_,138
J??EDb_[EW?,110
J??EDb_[DW?,113
J??EDb_[FW?,122
J??EDb_[Cw?,111
J??EDb_[Ew?,127
J??EDb_[Dw?,122
J??EDb_[Fw?,129
J??EDb_{FW?,132
J??EDb_{Ew?,137
J??EDb_{Dw?,132
J??EDb_{Bw?,137
J??EDb_{Fw?,135
J??EDb_YFG?,116
J??EDb_YEg?,112
J??EDb_YDg?,116
J??EDb_YBg?,114
J??EDb_YFg?,123
J??EDb_YCw?,110
J??EDb_YEw?,120
J??EDb_Y@w?,125
J??EDb_YDw?,125
J??EDb_YFw?,128
J??EDb_Y?N?,120
J??EDb_Y?M_,123
J??EDb_Y?J_,119
J??EDb_Y?N_,129
J??EDb_UFG?,107
J??EDb_UEg?,113
J??EDb_UFg?,122
J??EDb_UEW?,109
J??EDb_UBW?,111
J??EDb_UFW?,116
J??EDb_UEw?,122
J??EDb_U@w?,116
J??EDb_UDw?,115
J??EDb_UBw?,123
J??EDb_UFw?,127
J??EDb_U?N?,109
J??EDb_U?M_,114
J??EDb_U?L_,110
J??EDb_U?J_,115
J??EDb_U?N_,124
J??EDb_MFG?,122
J??EDb_MDg?,124
J??EDb_MBg?,121
J??EDb_MFg?,134
J??EDb_MDW?,117
J??EDb_MFW?,129
J??EDb_MAw?,111
J??EDb_MEw?,124
J??EDb_MDw?,127
J??EDb_MBw?,127
J??EDb_MFw?,134
J??EDb_M?N?,125
J??EDb_M?M_,116
J??EDb_M?L_,117
J??EDb_M?J_,126
J??EDb_M?N_,128
J??EDb_]FG?,124
J??EDb_]Fg?,135
J??EDb_]FW?,130
J??EDb_]Ew?,133
J??EDb_]Dw?,129
J??EDb_]Bw?,135
J??EDb_]Fw?,138
J??EDb_]?N?,128
J??EDb_]?N_,134
J??EDb_}Bw?,143
J??EDb_}Fw?,146
J??EDb_RF_?,119
J??EDb_RFO?,135
J??EDb_REo?,121
J??EDb_RFo?,133
J??EDb_REW?,117
J??EDb_RFW?,133
J??EDb_REw?,126
J??EDb_R@w?,116
J??EDb_RDw?,122
J??EDb_RBw?,128
J??EDb_RFw?,134
J??EDb_R?F_,119
J??EDb_JF_?,119
J??EDb_JFO?,124
J??EDb_JDo?,121
J??EDb_JFo?,131
J??EDb_JDW?,116
J??EDb_JFW?,127
J??EDb_JAw?,106
J??EDb_JEw?,116
J??EDb_JDw?,125
J??EDb_JBw?,126
J??EDb_JFw?,132
J??EDb_J?F_,121
J??EDb_ZF_?,125
J??EDb_ZFO?,125
J??EDb_ZEo?,120
J??EDb_ZFo?,133
J??EDb_ZFW?,131
J??EDb_ZEw?,124
J??EDb_ZDw?,131
J??EDb_ZBw?,136
J??EDb_ZFw?,136
J??EDb_zFw?,147
J??EDb_FF_?,119
J??EDb_FFO?,114
J??EDb_FEo?,124
J??EDb_FDo?,139
J??EDb_FBo?,120
J??EDb_FFo?,136
J??EDb_FBW?,113
J??EDb_FFW?,123
J??EDb_FAw?,107
J??EDb_FEw?,128
J??EDb_F@w?,121
J??EDb_FDw?,136
J??EDb_FBw?,125
J??EDb_FFw?,136
J??EDb_F?F_,118
J??EDb_VF_?,123
J??EDb_VEo?,122
J??EDb_VFo?,131
J??EDb_VFW?,121
J??EDb_VEw?,130
J??EDb_VDw?,119
J??EDb_VBw?,132
J??EDb_VFw?,134
J??EDb_vBw?,136
J??EDb_vFw?,148
J??EDb_NFo?,147
J??EDb_NFW?,137
J??EDb_NAw?,119
J??EDb_NEw?,129
J??EDb_NDw?,135
J??EDb_NBw?,137
J??EDb_NFw?,143
J??EDb_nBw?,133
J??EDb_nFw?,145
J??EDb_^FW?,135
J??EDb_^Bw?,147
J??EDb_^Fw?,146
J??EDb_~Fw?,156
J??EDb_B_]?,119
J??EDb_B_\?,119
J??EDb_B_Z?,110
J??EDb_B_V?,127
J??EDb_B_^?,127
J??EDb_Bf?_,123
J??EDb_Be__,130
J??EDb_Bd__,118
J??EDb_Bf__,125
J??EDb_Bo^?,131
J??EDao[EW?,105
J??EDao[DW?,110
J??EDao[FW?,124
J??EDao[@w?,123
J??EDao[Dw?,114
J??EDao[Bw?,119
J??EDao[Fw?,126
J??EDao{FW?,134
J??EDao{Dw?,124
J??EDao{Bw?,134
J??EDao{Fw?,132
J??EDaoYFG?,118
J??EDaoYDg?,106
J??EDaoYBg?,110
J??EDaoYFg?,119
J??EDaoYDW?,113
J??EDaoYFW?,127
J??EDaoYAw?,105
J??EDaoYEw?,116
J??EDaoYDw?,116
J??EDaoYBw?,120
J??EDaoYFw?,124
J??EDaoY?N?,112
J??EDaoY?M_,117
J??EDaoY?J_,114
J??EDaoY?N_,129
J??EDao]Dg?,117
J??EDao]Fg?,132
J??EDao]FW?,130
J??EDao]Dw?,123
J??EDao]Bw?,132
J??EDao]Fw?,135
J??EDao]?N?,125
J??EDao]?N_,131
J??EDao}Bw?,140
J??EDao}Fw?,143
J??EDaoRB_?,98
J??EDaoRF_?,113
J??EDaoRFO?,142
J??EDaoRDo?,108
J??EDaoRBo?,117
J??EDaoRFo?,133
J??EDaoRBW?,112
J??EDaoRFW?,141
J??EDaoR@w?,115
J??EDaoRDw?,120
J??EDaoRBw?,123
J??EDaoRFw?,134
J??EDaoR?F_,117
J??EDaoJF_?,113
J??EDaoJFO?,125
J??EDaoJDo?,119
J??EDaoJFo?,126
J??EDaoJDW?,119
J??EDaoJFW?,131
J??EDaoJAw?,108
J??EDaoJEw?,120
J??EDaoJDw?,119
J??EDaoJBw?,122
J??EDaoJFw?,128
J??EDaoJ?F_,122
J??EDaoZFo?,128
J??EDaoZFW?,135
J??EDaoZAw?,112
J??EDaoZEw?,119
J??EDaoZDw?,123
J??EDaoZBw?,129
J??EDaoZFw?,131
J??EDaozBw?,133
J??EDaozFw?,145
J??EDaoNF_?,141
J??EDaoNDo?,141
J??EDaoNFo?,146
J??EDaoNFW?,137
J??EDaoNDw?,134
J??EDaoNBw?,138
J??EDaoNFw?,142
J??EDaonFw?,141
J??EDao^Dw?,129
J??EDao^Bw?,144
J??EDao^Fw?,143
J??EDao~Fw?,153
J??EDaoB_]?,115
J??EDaoB_Z?,109
J??EDaoB_V?,129
J??EDaoB_^?,129
J??EDaoBf?_,127
J??EDaoBd__,113
J??EDaoBf__,119
J??ED`o{FW?,137
J??ED`o{Dw?,132
J??ED`o{Fw?,135
J??ED`o{?Z?,122
J??ED`o{?^?,139
J??ED`o{?^_,137
J??ED`oyFG?,124
J??ED`oyEg?,128
J??ED`oyFg?,135
J??ED`oyFW?,135
J??ED`oyEw?,134
J??ED`oyDw?,130
J??ED`oyFw?,139
J??ED`oy?N?,134
J??ED`omDg?,116
J??ED`omFg?,131
J??ED`omFW?,131
J??ED`omDw?,126
J??ED`omBw?,127
J??ED`omFw?,136
J??ED`om?N?,130
J??ED`o}Fg?,138
J??ED`o}Fw?,146
J??ED`orF_?,122
J??ED`orFO?,122
J??ED`orFo?,131
J??ED`orFW?,131
J??ED`orDw?,120
J??ED`orFw?,135
J??ED`ojFo?,133
J??ED`ojFW?,134
J??ED`ojAw?,108
J??ED`ojEw?,124
J??ED`ojDw?,127
J??ED`ojBw?,121
J??ED`ojFw?,136
J??ED`ozFo?,144
J??ED`ozFW?,147
J??ED`ozEw?,138
J??ED`ozFw?,148
J??ED`oNFo?,149
J??ED`oNEW?,112
J??ED`oNFW?,131
J??ED`oNDw?,132
J??ED`oNFw?,145
J??ED`onFo?,140
J??ED`onFW?,135
J??ED`onDw?,137
J??ED`onBw?,132
J??ED`onFw?,145
J??ED`o~Fw?,156
J??EDbo{FW?,145
J??EDbo{Dw?,140
J??EDbo{Bw?,145
J??EDbo{Fw?,139
J??EDbo{?\_,142
J??EDbo{?Z_,137
J??EDbo{?^_,141
J??EDbo]Fg?,142
J??EDbo]FW?,143
J??EDbo]Dw?,139
J??EDbo]Bw?,147
J??EDbo]Fw?,145
J??EDbo]?N_,143
J??EDbo}Bw?,151
J??EDbo}Fw?,151
J??EDbozBw?,146
J??EDbozFw?,156
J??EDbonBw?,143
J??EDbonFw?,153
J??EDbo^Bw?,161
J??EDbo^Fw?,154
J??EDbo~Fw?,162
J??EDbG[FG?,112
J??EDbG[Fg?,121
J??EDbG[EW?,106
J??EDbG[DW?,109
J??EDbG[FW?,122
J??EDbG[@w?,110
J??EDbG[Dw?,115
J??EDbG[Fw?,127
J??EDbG[?N?,108
J??EDbG[?M_,114
J??EDbG[?J_,114
J??EDbG[?N_,122
J??EDbG{FW?,136
J??EDbG{Dw?,127
J??EDbG{Bw?,130
J??EDbG{Fw?,136
J??EDbGyEw?,128
J??EDbGyDw?,137
J??EDbGyBw?,130
J??EDbGyFw?,136
J??EDbGMFG?,112
J??EDbGMDg?,112
J??EDbGMBg?,106
J??EDbGMFg?,120
J??EDbGMEW?,110
J??EDbGMDW?,117
J??EDbGMBW?,112
J??EDbGMFW?,127
J??EDbGM@w?,110
J??EDbGMDw?,127
J??EDbGMBw?,118
J??EDbGMFw?,133
J??EDbGM?N?,113
J??EDbGM?M_,110
J??EDbGM?L_,110
J??EDbGM?J_,117
J??EDbGM?N_,126
J??EDbGmFg?,127
J??EDbGmFW?,137
J??EDbGmDw?,135
J??EDbGmBw?,129
J??EDbGmFw?,135
J??EDbG]Dg?,114
J??EDbG]Fg?,129
J??EDbG]DW?,120
J??EDbG]FW?,129
J??EDbG]Dw?,128
J??EDbG]Bw?,124
J??EDbG]Fw?,137
J??EDbG]?N?,114
J??EDbG}Bw?,142
J??EDbG}Fw?,145
J??EDbGXF_?,113
J??EDbGXFO?,114
J??EDbGXEo?,108
J??EDbGXFo?,121
J??EDbGXEg?,107
J??EDbGXFg?,120
J??EDbGXEw?,117
J??EDbGX@w?,109
J??EDbGXDw?,117
J??EDbGXFw?,126
J??EDbGX?F_,121
J??EDbGLB_?,110
J??EDbGLF_?,137
J??EDbGLFO?,119
J??EDbGLBo?,116
J??EDbGLFo?,138
J??EDbGLBg?,112
J??EDbGLFg?,134
J??EDbGLBW?,113
J??EDbGLFW?,128
J??EDbGL@w?,117
J??EDbGLDw?,139
J??EDbGLBw?,121
J??EDbGLFw?,137
J??EDbGL?F_,119
J??EDbGlFo?,128
J??EDbGlFg?,127
J??EDbGlFW?,136
J??EDbGlBw?,119
J??EDbGlFw?,133
J??EDbG\F_?,123
J??EDbG\FO?,123
J??EDbG\Do?,116
J??EDbG\Fo?,132
J??EDbG\Dg?,112
J??EDbG\Fg?,129
J??EDbG\DW?,115
J??EDbG\FW?,129
J??EDbG\@w?,115
J??EDbG\Dw?,120
J??EDbG\Bw?,126
J??EDbG\Fw?,135
J??EDbG|Bw?,134
J??EDbG|Fw?,146
J??EDbGrBw?,120
J??EDbGrFw?,134
J??EDbGJFO?,123
J??EDbGJBo?,112
J??EDbGJFo?,130
J??EDbGJBg?,108
J??EDbGJFg?,120
J??EDbGJBW?,110
J??EDbGJFW?,126
J??EDbGJAw?,109
J??EDbGJEw?,121
J??EDbGJ@w?,113
J??EDbGJDw?,125
J??EDbGJBw?,118
J??EDbGJFw?,131
J??EDbGJ?F_,122
J??EDbGjFo?,134
J??EDbGjFW?,133
J??EDbGjBw?,123
J??EDbGjFw?,137
J??EDbGZF_?,123
J??EDbGZFO?,124
J??EDbGZEo?,117
J??EDbGZDo?,124
J??EDbGZFo?,132
J??EDbGZDg?,117
J??EDbGZFg?,129
J??EDbGZDW?,118
J??EDbGZFW?,130
J??EDbGZCw?,117
J??EDbGZEw?,122
J??EDbGZ@w?,122
J??EDbGZDw?,129
J??EDbGZBw?,126
J??EDbGZFw?,135
J??EDbGzBw?,134
J??EDbGzFw?,146
J??EDbGNF_?,127
J??EDbGNFO?,134
J??EDbGNDo?,134
J??EDbGNBo?,124
J??EDbGNFo?,146
J??EDbGNDg?,119
J??EDbGNFg?,127
J??EDbGNEW?,121
J??EDbGNDW?,123
J??EDbGNFW?,135
J??EDbGN@w?,123
J??EDbGNDw?,135
J??EDbGNBw?,128
J??EDbGNFw?,142
J??EDbGnBw?,132
J??EDbGnFw?,144
J??EDbG^Bw?,136
J??EDbG^Fw?,145
J??EDbG~Fw?,155
J??EDag[FG?,114
J??EDag[Dg?,110
J??EDag[Bg?,108
J??EDag[Fg?,123
J??EDag[DW?,111
J??EDag[FW?,124
J??EDag[Aw?,103
J??EDag[Ew?,120
J??EDag[Dw?,118
J??EDag[Bw?,116
J??EDag[Fw?,128
J??EDag[?N?,110
J??EDag[?M_,116
J??EDag[?L_,115
J??EDag[?J_,111
J??EDag[?N_,124
J??EDag{Bw?,131
J??EDag{Fw?,137
J??EDagUFG?,104
J??EDagUEg?,111
J??EDagUDg?,106
J??EDagUBg?,104
J??EDagUFg?,116
J??EDagUCw?,110
J??EDagUAw?,104
J??EDagUEw?,124
J??EDagU@w?,118
J??EDagUDw?,119
J??EDagUBw?,115
J??EDagUFw?,127
J??EDagU?N?,106
J??EDagU?M_,110
J??EDagU?J_,110
J??EDagU?N_,124
J??EDaguFg?,131
J??EDaguEw?,137
J??EDaguDw?,137
J??EDaguBw?,133
J??EDaguFw?,139
J??EDagMFG?,116
J??EDagMDg?,118
J??EDagMFg?,127
J??EDagMAw?,112
J??EDagMEw?,133
J??EDagMDw?,128
J??EDagMBw?,120
J??EDagMFw?,135
J??EDagM?N?,124
J??EDagM?M_,113
J??EDagM?J_,116
J??EDagM?N_,123
J??EDagmBw?,128
J??EDagmFw?,134
J??EDag]Eg?,119
J??EDag]Fg?,130
J??EDag]Cw?,121
J??EDag]Aw?,115
J??EDag]Ew?,133
J??EDag]Dw?,126
J??EDag]Bw?,125
J??EDag]Fw?,138
J??EDag]?N?,115
J??EDag}Bw?,143
J??EDag}Fw?,146
J??EDagXF_?,115
J??EDagXDo?,109
J??EDagXFo?,122
J??EDagXFG?,114
J??EDagXDg?,111
J??EDagXFg?,122
J??EDagXAw?,101
J??EDagXEw?,113
J??EDagXDw?,119
J??EDagXBw?,118
J??EDagXFw?,127
J??EDagX?F_,121
J??EDagTF_?,135
J??EDagTFO?,114
J??EDagTBo?,115
J??EDagTFo?,133
J??EDagTBg?,114
J??EDagTFg?,133
J??EDagTBW?,110
J??EDagTFW?,122
J??EDagTAw?,107
J??EDagTEw?,128
J??EDagT@w?,116
J??EDagTDw?,123
J??EDagTBw?,121
J??EDagTFw?,134
J??EDagT?F_,120
J??EDagtFo?,133
J??EDagtFg?,132
J??EDagtFW?,132
J??EDagtBw?,123
J??EDagtFw?,137
J??EDagLF_?,125
J??EDagLFO?,120
J??EDagLDo?,127
J??EDagLFo?,132
J??EDagLFG?,118
J??EDagLDg?,119
J??EDagLFg?,128
J??EDagLDW?,118
J??EDagLFW?,128
J??EDagLAw?,109
J??EDagLEw?,125
J??EDagLDw?,125
J??EDagLBw?,121
J??EDagLFw?,133
J??EDagL?F_,121
J??EDag\F_?,125
J??EDag\FO?,125
J??EDag\Eo?,120
J??EDag\Do?,120
J??EDag\Fo?,133
J??EDag\Eg?,117
J??EDag\Fg?,131
J??EDag\EW?,115
J??EDag\FW?,131
J??EDag\Cw?,115
J??EDag\Aw?,112
J??EDag\Ew?,124
J??EDag\Dw?,126
J??EDag\Bw?,127
J??EDag\Fw?,136
J??EDag|Bw?,135
J??EDag|Fw?,147
J??EDagF@o?,106
J??EDagFDo?,122
J??EDagFBo?,111
J??EDagFFo?,129
J??EDagFBg?,107
J??EDagFFg?,119
J??EDagFAw?,107
J??EDagFEw?,128
J??EDagF@w?,122
J??EDagFDw?,122
J??EDagFBw?,118
J??EDagFFw?,131
J??EDagF?F_,118
J??EDagfFo?,135
J??EDagfDw?,129
J??EDagfBw?,124
J??EDagfFw?,138
J??EDagVF_?,116
J??EDagVEo?,124
J??EDagVDo?,120
J??EDagVFo?,131
J??EDagVEg?,118
J??EDagVFg?,121
J??EDagVCw?,117
J??EDagVAw?,114
J??EDagVEw?,132
J??EDagVDw?,126
J??EDagVBw?,124
J??EDagVFw?,134
J??EDagvFw?,148
J??EDagNF_?,135
J??EDagNEo?,140
J??EDagNDo?,144
J??EDagNFo?,149
J??EDagNEg?,125
J??EDagNFg?,136
J??EDagNCw?,127
J??EDagNAw?,123
J??EDagNEw?,140
J??EDagNDw?,137
J??EDagNBw?,132
J??EDagNFw?,145
J??EDagnBw?,132
J??EDagnFw?,144
J??EDag^Ew?,136
J??EDag^Bw?,137
J??EDag^Fw?,146
J??EDag~Fw?,156
J??ED`g{Eg?,124
J??ED`g{Fg?,132
J??ED`g{EW?,123
J??ED`g{FW?,136
J??ED`g{Ew?,131
J??ED`g{Dw?,127
J??ED`g{Bw?,137
J??ED`g{Fw?,136
J??ED`g{?N?,129
J??ED`guFg?,130
J??ED`guEw?,126
J??ED`guDw?,129
J??ED`guFw?,138
J??ED`gu?N?,119
J??ED`gmFg?,127
J??ED`gmFW?,137
J??ED`gmEw?,130
J??ED`gmDw?,127
J??ED`gmBw?,126
J??ED`gmFw?,135
J??ED`gm?N?,123
J??ED`g}Fw?,145
J??ED`gxF_?,126
J??ED`gxEo?,121
J??ED`gxDo?,127
J??ED`gxFo?,134
J??ED`gxFG?,128
J??ED`gxEg?,120
J??ED`gxFg?,134
J??ED`gxEw?,126
J??ED`gxDw?,133
J??ED`gxFw?,138
J??ED`gtEo?,117
J??ED`gtFo?,132
J??ED`gtEg?,118
J??ED`gtFg?,131
J??ED`gtEW?,120
J??ED`gtFW?,130
J??ED`gtEw?,127
J??ED`gt@w?,120
J??ED`gtDw?,121
J??ED`gtBw?,130
J??ED`gtFw?,136
J??ED`glDo?,117
J??ED`glFo?,128
J??ED`glFg?,128
J??ED`glFW?,136
J??ED`glAw?,112
J??ED`glEw?,121
J??ED`glDw?,126
J??ED`glBw?,127
J??ED`glFw?,133
J??ED`g\Bo?,121
J??ED`g\Fo?,134
J??ED`g\Fg?,133
J??ED`g\FW?,132
J??ED`g\Cw?,109
J??ED`g\Ew?,125
J??ED`g\Dw?,122
J??ED`g\Bw?,129
J??ED`g\Fw?,137
J??ED`g|Fo?,140
J??ED`g|Fg?,143
J??ED`g|FW?,144
J??ED`g|Ew?,136
J??ED`g|Dw?,133
J??ED`g|Bw?,144
J??ED`g|Fw?,146
J??ED`gfBo?,116
J??ED`gfFo?,132
J??ED`gfFg?,122
J??ED`gfFW?,131
J??ED`gfAw?,112
J??ED`gfEw?,126
J??ED`gfDw?,128
J??ED`gfBw?,120
J??ED`gfFw?,135
J??ED`gvFo?,143
J??ED`gvEw?,138
J??ED`gvFw?,147
J??ED`gNEo?,131
J??ED`gNFo?,148
J??ED`gNFg?,138
J??ED`gNCw?,120
J??ED`gNEw?,130
J??ED`gNDw?,133
J??ED`gNFw?,144
J??ED`gnFo?,139
J??ED`gnEw?,134
J??ED`gnDw?,138
J??ED`gnBw?,131
J??ED`gnFw?,144
J??ED`g~Fw?,155
J??EDbg{Bw?,143
J??EDbg{Fw?,146
J??EDbg{?N_,140
J??EDbgyFg?,148
J??EDbgyBw?,140
J??EDbgyFw?,143
J??EDbgy?N_,144
J??EDbguFg?,143
J??EDbguFW?,139
J??EDbguDw?,142
J??EDbguBw?,145
J??EDbguFw?,148
J??EDbgu?N_,137
J??EDbg]Fg?,142
J??EDbg]FW?,138
J??EDbg]Ew?,145
J??EDbg]Dw?,141
J??EDbg]Bw?,137
J??EDbg]Fw?,147
J??EDbg]?N_,138
J??EDbg}Bw?,153
J??EDbg}Fw?,153
J??EDbgxFo?,144
J??EDbgxFW?,145
J??EDbgxEw?,138
J??EDbgxDw?,147
J??EDbgxBw?,136
J??EDbgxFw?,148
J??EDbgtFo?,146
J??EDbgtFW?,144
J??EDbgtDw?,136
J??EDbgtBw?,137
J??EDbgtFw?,149
J??EDbg\F_?,138
J??EDbg\Fo?,146
J??EDbg\Fg?,145
J??EDbg\FW?,143
J??EDbg\Ew?,138
J??EDbg\Dw?,135
J??EDbg\Bw?,143
J??EDbg\Fw?,148
J??EDbg|Bw?,147
J??EDbg|Fw?,157
J??EDbgZF_?,137
J??EDbgZFo?,142
J??EDbgZFg?,143
J??EDbgZFW?,141
J??EDbgZEw?,135
J??EDbgZDw?,143
J??EDbgZBw?,140
J??EDbgZFw?,145
J??EDbgzBw?,144
J??EDbgzFw?,154
J??EDbgVFo?,144
J??EDbgVFg?,135
J??EDbgVFW?,132
J??EDbgVEw?,140
J??EDbgV@w?,133
J??EDbgVDw?,133
J??EDbgVBw?,140
J??EDbgVFw?,146
J??EDbgvBw?,148
J??EDbgvFw?,158
J??EDbgNFo?,164
J??EDbgNFg?,144
J??EDbgNFW?,151
J??EDbgNEw?,145
J??EDbgNDw?,151
J??EDbgNBw?,147
J??EDbgNFw?,157
J??EDbgnBw?,145
J??EDbgnFw?,155
J??EDbg^Bw?,151
J??EDbg^Fw?,156
J??EDbg~Fw?,164
J??EDaw{FW?,141
J??EDaw{Dw?,138
J??EDaw{Bw?,140
J??EDaw{Fw?,143
J??EDaw{?N_,136
J??EDawyFg?,140
J??EDawyFW?,148
J??EDawyEw?,143
J??EDawyDw?,143
J??EDawyBw?,142
J??EDawyFw?,145
J??EDawy?N_,145
J??EDawmBw?,134
J??EDawmFw?,137
J??EDawm?N_,140
J??EDaw]Fg?,139
J??EDaw]FW?,142
J??EDaw]Dw?,131
J??EDaw]Bw?,134
J??EDaw]Fw?,144
J??EDaw]?N_,135
J??EDaw}Bw?,150
J??EDaw}Fw?,150
J??EDawxFo?,143
J??EDawxFg?,142
J??EDawxFW?,152
J??EDawxEw?,136
J??EDawxDw?,146
J??EDawxBw?,134
J??EDawxFw?,146
J??EDawlFo?,137
J??EDawlFW?,143
J??EDawlDw?,133
J??EDawlBw?,130
J??EDawlFw?,142
J??EDaw\F_?,134
J??EDaw\Fo?,143
J??EDaw\Dg?,125
J??EDaw\Fg?,141
J??EDaw\FW?,135
J??EDaw\Dw?,135
J??EDaw\Bw?,140
J??EDaw\Fw?,145
J??EDaw|Bw?,144
J??EDaw|Fw?,154
J??EDawZFo?,141
J??EDawZFg?,132
J??EDawZFW?,147
J??EDawZAw?,124
J??EDawZEw?,133
J??EDawZDw?,135
J??EDawZBw?,137
J??EDawZFw?,143
J??EDawzBw?,145
J??EDawzFw?,155
J??EDawNF_?,146
J??EDawNDo?,154
J??EDawNFo?,157
J??EDawNDg?,135
J??EDawNFg?,146
J??EDawNFW?,150
J??EDawNDw?,145
