id,gpn_num
K??CB@OaBgU_,125
K??CB@OaBg]_,127
K??CB@OaBgT_,148
K??CB@OaBg\_,141
K??CB@OaBgF_,125
K??CB@OaBgV_,141
K??CB@OaBgN_,127
K??CB@OaBg^_,142
K??CB@OaFg^?,150
K??CB@OaFg]_,148
K??CB@OaFgV_,142
K??CB@OaFgN_,135
K??CB@OaFg^_,156
K??CB@Oa?W[?,88
K??CB@Oa?WU?,87
K??CB@Oa?W]?,98
K??CB@Oa?WX?,90
K??CB@Oa?WT?,90
K??CB@Oa?WL?,88
K??CB@Oa?W\?,101
K??CB@Oa?WF?,87
K??CB@Oa?WV?,100
K??CB@Oa?WN?,98
K??CB@Oa?W^?,112
K??CB@Oa?WW_,87
K??CB@Oa?WS_,87
K??CB@Oa?WK_,88
K??CB@Oa?W[_,98
K??CB@Oa?WE_,87
K??CB@Oa?WU_,97
K??CB@Oa?WM_,98
K??CB@Oa?W]_,109
K??CB@Oa?WH_,88
K??CB@Oa?WX_,99
K??CB@Oa?WD_,88
K??CB@Oa?WT_,99
K??CB@Oa?WL_,99
K??CB@Oa?W\_,111
K??CB@Oa?WF_,98
K??CB@Oa?WV_,110
K??CB@Oa?WN_,110
K??CB@Oa?W^_,123
K??CB@Oa?WPG,90
K??CB@Oa?WOg,87
K??CB@Oa?W@g,88
K??CB@Oa?WPg,99
K??CB@Oa?WOK,89
K??CB@Oa?W@K,89
K??CB@Oa?WPK,102
K??CB@Oa?W?k,89
K??CB@Oa?WOk,99
K??CB@Oa?W@k,100
K??CB@Oa?WPk,112
K??CB@OaCW]?,110
K??CB@OaCWL?,106
K??CB@OaCWV?,114
K??CB@OaCWN?,118
K??CB@OaCW^?,128
K??CB@OaCW[_,116
K??CB@OaCWU_,115
K??CB@OaCWM_,110
K??CB@OaCW]_,129
K??CB@OaCWT_,107
K??CB@OaCWL_,129
K??CB@OaCW\_,120
K??CB@OaCWF_,128
K??CB@OaCWV_,119
K??CB@OaCWN_,144
K??CB@OaCW^_,133
K??CB@OaCW@g,114
K??CB@OaCWPg,107
K??CB@OaCW@K,107
K??CB@OaCW?k,100
K??CB@OaCWOk,117
K??CB@OaCW@k,130
K??CB@OaCWPk,121
K??CB@OaEW]?,126
K??CB@OaEW\?,129
K??CB@OaEW^?,139
K??CB@OaEW]_,135
K??CB@OaEW\_,136
K??CB@OaEWF_,119
K??CB@OaEWV_,121
K??CB@OaEWN_,140
K??CB@OaEW^_,144
K??CB@OaEW?],115
K??CB@OaEW?^,133
K??CB@Oa@W[?,104
K??CB@Oa@WY?,97
K??CB@Oa@WU?,97
K??CB@Oa@WM?,104
K??CB@Oa@W]?,112
K??CB@Oa@WX?,102
K??CB@Oa@WT?,106
K??CB@Oa@WL?,108
K??CB@Oa@W\?,121
K??CB@Oa@WR?,100
K??CB@Oa@WJ?,98
K??CB@Oa@WZ?,112
K??CB@Oa@WF?,105
K??CB@Oa@WV?,116
K??CB@Oa@WN?,118
K??CB@Oa@W^?,132
K??CB@Oa@WW_,98
K??CB@Oa@WK_,120
K??CB@Oa@W[_,113
K??CB@Oa@WY_,108
K??CB@Oa@WU_,107
K??CB@Oa@WM_,130
K??CB@Oa@W]_,124
K??CB@Oa@WX_,110
K??CB@Oa@WT_,112
K??CB@Oa@WL_,112
K??CB@Oa@W\_,122
K??CB@Oa@WR_,113
K??CB@Oa@WJ_,108
K??CB@Oa@WZ_,123
K??CB@Oa@WF_,112
K??CB@Oa@WV_,120
K??CB@Oa@WN_,123
K??CB@Oa@W^_,134
K??CB@Oa@W?[,100
K??CB@Oa@W?Y,98
K??CB@Oa@W?U,97
K??CB@Oa@W?M,102
K??CB@Oa@W?],114
K??CB@Oa@W?^,126
K??CB@OaDWN?,142
K??CB@OaDW^?,144
K??CB@OaDW]_,142
K??CB@OaDW\_,132
K??CB@OaDWZ_,130
K??CB@OaDWF_,129
K??CB@OaDWV_,132
K??CB@OaDWN_,155
K??CB@OaDW^_,145
K??CB@OaBWV?,124
K??CB@OaBW^?,140
K??CB@OaBWU_,116
K??CB@OaBW]_,127
K??CB@OaBWT_,140
K??CB@OaBW\_,132
K??CB@OaBWR_,134
K??CB@OaBWZ_,139
K??CB@OaBWF_,116
K??CB@OaBWV_,130
K??CB@OaBWN_,135
K??CB@OaBW^_,142
K??CB@OaFW^?,151
K??CB@OaFW]_,146
K??CB@OaFW\_,149
K??CB@OaFWZ_,148
K??CB@OaFWV_,136
K??CB@OaFWN_,148
K??CB@OaFW^_,157
K??CB@Oa@wV?,127
K??CB@Oa@w^?,139
K??CB@Oa@w]_,126
K??CB@Oa@w\_,131
K??CB@Oa@wF_,127
K??CB@Oa@wV_,131
K??CB@Oa@wN_,131
K??CB@Oa@w^_,140
K??CB@OaDwV_,148
K??CB@OaDw^_,152
K??CB@OaBw^?,151
K??CB@OaBwV_,145
K??CB@OaBwN_,148
K??CB@OaBw^_,153
K??CB@OaFw^_,171
K??CB@Oa?YMO,110
K??CB@Oa?YPg,112
K??CB@Oa?YPC,104
K??CB@Oa?YOc,100
K??CB@Oa?YPc,115
K??CB@Oa?YOk,111
K??CB@Oa?Y@k,115
K??CB@Oa?YPk,123
K??CB@Oa?YMA,109
K??CB@Oa?YKQ,110
K??CB@Oa?YAQ,97
K??CB@Oa?YIQ,111
K??CB@Oa?YEQ,109
K??CB@Oa?YMQ,124
K??CB@Oa?YM@,112
K??CB@Oa?YKP,112
K??CB@Oa?YIP,114
K??CB@Oa?YEP,107
K??CB@Oa?YMP,120
K??CB@Oa?YEB,115
K??CB@Oa?YMB,124
K??CB@Oa?YCR,126
K??CB@Oa?YKR,125
K??CB@Oa?YAR,112
K??CB@Oa?YIR,131
K??CB@Oa?YER,125
K??CB@Oa?YMR,135
K??CB@OaCYMO,122
K??CB@OaCYPk,135
K??CB@OaCYMA,120
K??CB@OaCYKQ,114
K??CB@OaCYIQ,121
K??CB@OaCYEQ,117
K??CB@OaCYMQ,131
K??CB@OaCYMP,141
K??CB@OaCYMB,137
K??CB@OaCYKR,132
K??CB@OaCYIR,136
K??CB@OaCYER,127
K??CB@OaCYMR,142
K??CB@OaCRM_,143
K??CB@OaCRKo,122
K??CB@OaCREo,117
K??CB@OaCRMo,132
K??CB@OaCRPk,142
K??CB@OaCREa,113
K??CB@OaCRMa,123
K??CB@OaCRCq,128
K??CB@OaCRKq,124
K??CB@OaCREq,123
K??CB@OaCRMq,132
K??CB@OaCRM`,131
K??CB@OaCRKp,137
K??CB@OaCREp,139
K??CB@OaCRMp,145
K??CB@OaCREb,136
K??CB@OaCRMb,140
K??CB@OaCRCr,134
K??CB@OaCRKr,141
K??CB@OaCREr,146
K??CB@OaCRMr,146
K??CB@OaCJMO,115
K??CB@OaCJPg,128
K??CB@OaCJPK,130
K??CB@OaCJOk,130
K??CB@OaCJ@k,117
K??CB@OaCJPk,137
K??CB@OaCJMA,115
K??CB@OaCJKQ,116
K??CB@OaCJEQ,115
K??CB@OaCJMQ,123
K??CB@OaCJMP,133
K??CB@OaCJMB,133
K??CB@OaCJKR,135
K??CB@OaCJER,140
K??CB@OaCJMR,139
K??CB@Oa?ZMO,120
K??CB@Oa?ZPK,130
K??CB@Oa?Z@k,130
K??CB@Oa?ZPk,134
K??CB@Oa?ZMA,115
K??CB@Oa?ZKQ,123
K??CB@Oa?ZEQ,119
K??CB@Oa?ZMQ,133
K??CB@Oa?ZMP,126
K??CB@Oa?ZMB,133
K??CB@Oa?ZKR,140
K??CB@Oa?ZER,145
K??CB@Oa?ZMR,144
K??CB@OaCZPk,151
K??CB@OaCZMQ,131
K??CB@OaCZMR,146
K??CB@OIE_U_,107
K??CB@OIE_]_,124
K??CB@OIE_T_,110
K??CB@OIE_\_,132
K??CB@OIE_R_,110
K??CB@OIE_Z_,120
K??CB@OIE_F_,108
K??CB@OIE_V_,119
K??CB@OIE_N_,133
K??CB@OIE_^_,135
K??CB@OIE_?{,109
K??CB@OIE_?y,116
K??CB@OIE_?u,105
K??CB@OIE_?m,130
K??CB@OIE_?},121
K??CB@OIE_?|,126
K??CB@OIE_?z,128
K??CB@OIE_?v,118
K??CB@OIE_?n,123
K??CB@OIE_?~,133
K??CB@OID_Y_,111
K??CB@OID_]_,125
K??CB@OID_X_,101
K??CB@OID_\_,120
K??CB@OID_R_,109
K??CB@OID_J_,104
K??CB@OID_Z_,114
K??CB@OID_V_,122
K??CB@OID_N_,127
K??CB@OID_^_,133
K??CB@OIF_]_,139
K??CB@OIF_\_,137
K??CB@OIF_R_,127
K??CB@OIF_Z_,130
K??CB@OIF_V_,137
K??CB@OIF_N_,139
K??CB@OIF_^_,146
K??CB@OIF_?},125
K??CB@OIF_?~,141
K??CB@OI?o[_,96
K??CB@OI?oU_,95
K??CB@OI?o]_,109
K??CB@OI?o^_,124
K??CB@OICoW_,93
K??CB@OICoK_,98
K??CB@OICo[_,106
K??CB@OICoY_,109
K??CB@OICoU_,107
K??CB@OICoM_,113
K??CB@OICo]_,122
K??CB@OICoR_,112
K??CB@OICoJ_,117
K??CB@OICoZ_,121
K??CB@OICoN_,138
K??CB@OICo^_,136
K??CB@OICo?s,96
K??CB@OICo?k,96
K??CB@OICo?{,104
K??CB@OICo?e,97
K??CB@OICo?u,103
K??CB@OICo?m,113
K??CB@OICo?},116
K??CB@OICo?|,121
K??CB@OICo?v,124
K??CB@OICo?n,128
K??CB@OICo?~,138
K??CB@OIAoU_,104
K??CB@OIAo]_,119
K??CB@OIAoT_,109
K??CB@OIAo\_,125
K??CB@OIAoR_,118
K??CB@OIAoZ_,118
K??CB@OIAoV_,119
K??CB@OIAo^_,131
K??CB@OIEo]_,130
K??CB@OIEo\_,137
K??CB@OIEoZ_,134
K??CB@OIEoV_,128
K??CB@OIEoN_,139
K??CB@OIEo^_,144
K??CB@OIEo?},123
K??CB@OIEo?~,144
K??CB@OIBo]_,137
K??CB@OIBoR_,142
K??CB@OIBoZ_,137
K??CB@OIBo^_,144
K??CB@OIBoOm,132
K??CB@OIBoOn,137
K??CB@OIFo^_,160
K??CB@OIFG]?,128
K??CB@OIFGN?,126
K??CB@OIFG^?,138
K??CB@OIFGM_,125
K??CB@OIFG]_,135
K??CB@OIFGR_,117
K??CB@OIFGZ_,129
K??CB@OIFGN_,138
K??CB@OIFG^_,143
K??CB@OI?g[?,96
K??CB@OI?gU?,87
K??CB@OI?g]?,102
K??CB@OI?gP?,78
K??CB@OI?g\?,102
K??CB@OI?gR?,86
K??CB@OI?gZ?,101
K??CB@OI?gV?,97
K??CB@OI?g^?,112
K??CB@OI?gP_,85
K??CB@OI?gX_,96
K??CB@OI?gT_,96
K??CB@OI?g\_,110
K??CB@OI?gV_,108
K??CB@OI?g^_,123
K??CB@OI?gOK,97
K??CB@OI?gOI,93
K??CB@OI?gOE,87
K??CB@OI?gOM,102
K??CB@OI?gOB,86
K??CB@OI?gOJ,99
K??CB@OI?gON,112
K??CB@OICg[?,102
K??CB@OICgY?,112
K??CB@OICgU?,103
K??CB@OICgM?,104
K??CB@OICg]?,120
K??CB@OICgX?,98
K??CB@OICgT?,96
K??CB@OICgL?,104
K??CB@OICg\?,111
K??CB@OICgR?,102
K??CB@OICgJ?,105
K??CB@OICgZ?,119
K??CB@OICgF?,97
K??CB@OICgV?,115
K??CB@OICgN?,114
K??CB@OICg^?,132
K??CB@OICgW_,96
K??CB@OICgS_,98
K??CB@OICgK_,103
K??CB@OICg[_,114
K??CB@OICgY_,112
K??CB@OICgU_,108
K??CB@OICgM_,126
K??CB@OICg]_,123
K??CB@OICgX_,108
K??CB@OICgT_,111
K??CB@OICgL_,112
K??CB@OICg\_,125
K??CB@OICgR_,108
K??CB@OICgJ_,126
K??CB@OICgZ_,121
K??CB@OICgF_,118
K??CB@OICgV_,120
K??CB@OICgN_,139
K??CB@OICg^_,135
K??CB@OICg?[,110
K??CB@OICg?Y,100
K??CB@OICg?U,99
K??CB@OICg?M,104
K??CB@OICg?],117
K??CB@OICg?^,125
K??CB@OIEgV?,123
K??CB@OIEg^?,144
K??CB@OIEgU_,114
K??CB@OIEg]_,133
K??CB@OIEgT_,127
K??CB@OIEg\_,145
K??CB@OIEgR_,116
K??CB@OIEgZ_,129
K??CB@OIEgV_,128
K??CB@OIEgN_,150
K??CB@OIEg^_,145
K??CB@OIDgZ?,115
K??CB@OIDg^?,137
K??CB@OIDg]_,133
K??CB@OIDgX_,109
K??CB@OIDg\_,128
K??CB@OIDgR_,114
K??CB@OIDgZ_,120
K??CB@OIDgV_,131
K??CB@OIDgN_,138
K??CB@OIDg^_,141
K??CB@OIBg]?,127
K??CB@OIBg\?,125
K??CB@OIBg^?,137
K??CB@OIBg]_,133
K??CB@OIBg\_,135
K??CB@OIBgR_,132
K??CB@OIBgZ_,129
K??CB@OIBgV_,136
K??CB@OIBg^_,141
K??CB@OIBgOM,132
K??CB@OIBgON,131
K??CB@OIFg^?,149
K??CB@OIFg]_,148
K??CB@OIFg\_,145
K??CB@OIFgZ_,136
K??CB@OIFgV_,144
K??CB@OIFg^_,155
K??CB@OI?w[?,98
K??CB@OI?wY?,97
K??CB@OI?wU?,96
K??CB@OI?w]?,111
K??CB@OI?wR?,98
K??CB@OI?wZ?,114
K??CB@OI?w^?,132
K??CB@OI?w[_,106
K??CB@OI?wY_,110
K??CB@OI?wU_,106
K??CB@OI?w]_,122
K??CB@OI?wR_,106
K??CB@OI?wZ_,118
K??CB@OI?w^_,134
K??CB@OI?wOK,96
K??CB@OI?wOE,97
K??CB@OI?wOM,112
K??CB@OI?wON,126
K??CB@OICwZ?,126
K??CB@OICw^?,146
K??CB@OICw]_,131
K??CB@OICwR_,121
K??CB@OICwZ_,129
K??CB@OICwN_,154
K??CB@OICw^_,145
K??CB@OIAwV?,121
K??CB@OIAw^?,137
K??CB@OIAwU_,116
K??CB@OIAw]_,129
K??CB@OIAwT_,127
K??CB@OIAw\_,136
K??CB@OIAwR_,128
K??CB@OIAwZ_,128
K??CB@OIAwV_,128
K??CB@OIAw^_,140
K??CB@OIEw^?,147
K??CB@OIEwZ_,143
K??CB@OIEwV_,133
K??CB@OIEw^_,152
K??CB@OIBw^?,150
K??CB@OIBw]_,147
K??CB@OIBwZ_,146
K??CB@OIBw^_,154
K??CB@OIFw^_,169
K??CB@OICHL?,104
K??CB@OICHN?,130
K??CB@OICHKO,108
K??CB@OICHMO,121
K??CB@OICHDO,98
K??CB@OICHLO,116
K??CB@OICHJO,111
K??CB@OICHFO,112
K??CB@OICHNO,133
K??CB@OICHOk,115
K??CB@OICHOa,100
K??CB@OICHOI,103
K??CB@OICH?i,104
K??CB@OICHOi,116
K??CB@OICHOe,109
K??CB@OICH?m,124
K??CB@OICHOm,124
K??CB@OICHJ@,112
K??CB@OICHF@,108
K??CB@OICHN@,123
K??CB@OICHKP,119
K??CB@OICHIP,115
K??CB@OICHEP,107
K??CB@OICHMP,122
K??CB@OICHHP,115
K??CB@OICHDP,109
K??CB@OICHLP,130
K??CB@OICHBP,108
K??CB@OICHJP,121
K??CB@OICHFP,120
K??CB@OICHNP,134
K??CB@OICJN?,134
K??CB@OICJMO,117
K??CB@OICJLO,124
K??CB@OICJJO,119
K??CB@OICJFO,116
K??CB@OICJNO,133
K??CB@OICJOk,128
K??CB@OICJOm,134
K??CB@OICJN@,134
K??CB@OICJMP,135
K??CB@OICJLP,141
K??CB@OICJJP,129
K??CB@OICJFP,138
K??CB@OICJNP,144
K??CB@OICHn?,114
K??CB@OICHmO,112
K??CB@OICHjO,110
K??CB@OICHnO,120
K??CB@OICHoe,124
K??CB@OICHom,134
K??CB@OICHn@,132
K??CB@OICHmP,135
K??CB@OICHjP,129
K??CB@OICHnP,141
K??CB@OICBj_,125
K??CB@OICBn_,143
K??CB@OICBko,117
K??CB@OICBio,128
K??CB@OICBeo,113
K??CB@OICBmo,125
K??CB@OICBbo,118
K??CB@OICBjo,123
K??CB@OICBno,133
K??CB@OICBok,130
K??CB@OICBoe,128
K??CB@OICBom,140
K??CB@OICBj`,133
K??CB@OICBn`,137
K??CB@OICBkp,135
K??CB@OICBip,134
K??CB@OICBep,136
K??CB@OICBmp,142
K??CB@OICBbp,140
K??CB@OICBjp,146
K??CB@OICBnp,147
K??CB@OI?J}?,132
K??CB@OI?Jz?,125
K??CB@OI?J~?,144
K??CB@OI?Jok,131
K??CB@OI?Joe,126
K??CB@OI?JoM,128
K??CB@OI?Jom,134
K??CB@OI?J}@,132
K??CB@OI?Jz@,135
K??CB@OI?J~@,137
K??CB@OICJnO,132
K??CB@OICJom,149
K??CB@OICJnP,147
K??CB@OiD_[_,125
K??CB@OiD_Y_,123
K??CB@OiD_U_,130
K??CB@OiD_]_,143
K??CB@OiD_T_,127
K??CB@OiD_\_,131
K??CB@OiD_J_,118
K??CB@OiD_Z_,130
K??CB@OiD_V_,134
K??CB@OiD_N_,145
K??CB@OiD_^_,145
K??CB@OiF_]_,161
K??CB@OiF_\_,150
K??CB@OiF_Z_,148
K??CB@OiF_V_,150
K??CB@OiF_N_,151
K??CB@OiF_^_,160
K??CB@OiF_?},140
K??CB@OiF_?~,152
K??CB@OiFO]_,151
K??CB@OiFO\_,148
K??CB@OiFOZ_,151
K??CB@OiFOV_,137
K??CB@OiFON_,158
K??CB@OiFO^_,155
K??CB@OiFO?},138
K??CB@OiFO?~,151
K??CB@OiCoK_,106
K??CB@OiCo[_,123
K??CB@OiCoU_,124
K??CB@OiCoM_,120
K??CB@OiCo]_,140
K??CB@OiCoT_,121
K??CB@OiCoL_,127
K??CB@OiCo\_,134
K??CB@OiCoF_,124
K??CB@OiCoV_,134
K??CB@OiCoN_,145
K??CB@OiCo^_,149
K??CB@OiCo?k,106
K??CB@OiCo?{,118
K??CB@OiCo?},133
K??CB@OiCo?r,116
K??CB@OiCo?j,124
K??CB@OiCo?z,130
K??CB@OiCo?n,144
K??CB@OiCo?~,148
K??CB@OiEo]_,148
K??CB@OiEo\_,150
K??CB@OiEoZ_,146
K??CB@OiEoF_,133
K??CB@OiEoV_,140
K??CB@OiEoN_,149
K??CB@OiEo^_,158
K??CB@OiEo?},135
K??CB@OiEo?~,151
K??CB@OiDo]_,151
K??CB@OiDo\_,137
K??CB@OiDoJ_,136
K??CB@OiDoZ_,141
K??CB@OiDoV_,143
K??CB@OiDoN_,160
K??CB@OiDo^_,153
K??CB@OiDo?},138
K??CB@OiDo?~,156
K??CB@OiBo]_,147
K??CB@OiBo\_,153
K??CB@OiBoZ_,145
K??CB@OiBoV_,155
K??CB@OiBoN_,168
K??CB@OiBo^_,158
K??CB@OiBo?},145
K??CB@OiBo?~,155
K??CB@OiFoN_,167
K??CB@OiFo^_,171
K??CB@OiFG]?,146
K??CB@OiFG\?,141
K??CB@OiFGZ?,139
K??CB@OiFGV?,134
K??CB@OiFGN?,140
K??CB@OiFG^?,151
K??CB@OiFG[_,150
K??CB@OiFGM_,141
K??CB@OiFG]_,155
K??CB@OiFG\_,148
K??CB@OiFGZ_,146
K??CB@OiFGV_,141
K??CB@OiFGN_,149
K??CB@OiFG^_,156
K??CB@OiFG?^,146
K??CB@OiCgM?,114
K??CB@OiCg]?,138
K??CB@OiCgL?,107
K??CB@OiCg\?,121
K??CB@OiCgJ?,108
K??CB@OiCgZ?,125
K??CB@OiCgV?,126
K??CB@OiCgN?,124
K??CB@OiCg^?,143
K??CB@OiCgX_,115
K??CB@OiCgT_,120
K??CB@OiCgL_,118
K??CB@OiCg\_,131
K??CB@OiCgF_,113
K??CB@OiCgV_,131
K??CB@OiCgN_,134
K??CB@OiCg^_,146
K??CB@OiCg?],123
K??CB@OiCg?Z,124
K??CB@OiCg?N,135
K??CB@OiCg?^,139
K??CB@OiEg^?,149
K??CB@OiEg]_,152
K??CB@OiEg\_,146
K??CB@OiEgZ_,143
K??CB@OiEgF_,123
K??CB@OiEgV_,138
K??CB@OiEgN_,135
K??CB@OiEg^_,154
K??CB@OiDgV?,137
K??CB@OiDg^?,150
K??CB@OiDg]_,153
K??CB@OiDg\_,140
K??CB@OiDgJ_,127
K??CB@OiDgZ_,136
K??CB@OiDgV_,144
K??CB@OiDgN_,151
K??CB@OiDg^_,154
K??CB@OiBg]?,145
K??CB@OiBgN?,147
K??CB@OiBg^?,150
K??CB@OiBg]_,151
K??CB@OiBg\_,147
K??CB@OiBgR_,132
K??CB@OiBgZ_,134
K??CB@OiBgV_,150
K??CB@OiBgN_,157
K??CB@OiBg^_,153
K??CB@OiFg^?,164
K??CB@OiFg]_,172
K??CB@OiFgZ_,154
K??CB@OiFgV_,158
K??CB@OiFgN_,154
K??CB@OiFg^_,170
K??CB@OiEW^?,150
K??CB@OiEW]_,145
K??CB@OiEW\_,146
K??CB@OiEWZ_,142
K??CB@OiEWF_,127
K??CB@OiEWV_,131
K??CB@OiEWN_,147
K??CB@OiEW^_,154
K??CB@OiDWV?,131
K??CB@OiDW^?,151
K??CB@OiDW]_,160
K??CB@OiDW\_,140
K??CB@OiDWJ_,147
K??CB@OiDWZ_,140
K??CB@OiDWV_,137
K??CB@OiDWN_,180
K??CB@OiDW^_,153
K??CB@OiBW]?,140
K??CB@OiBWN?,151
K??CB@OiBW^?,154
K??CB@OiBW]_,145
K??CB@OiBW\_,146
K??CB@OiBWR_,137
K??CB@OiBWZ_,144
K??CB@OiBWV_,147
K??CB@OiBWN_,161
K??CB@OiBW^_,155
K??CB@OiFW^?,158
K??CB@OiFW]_,159
K??CB@OiFW\_,158
K??CB@OiFWZ_,158
K??CB@OiFWV_,144
K??CB@OiFWN_,163
K??CB@OiFW^_,165
K??CB@OiCwN?,148
K??CB@OiCw^?,161
K??CB@OiCw]_,149
K??CB@OiCw\_,144
K??CB@OiCwJ_,136
K??CB@OiCwZ_,144
K??CB@OiCwF_,128
K??CB@OiCwV_,143
K??CB@OiCwN_,152
K??CB@OiCw^_,159
K??CB@OiAw^?,150
K??CB@OiAw]_,136
K??CB@OiAw\_,148
K??CB@OiAwZ_,141
K??CB@OiAwV_,142
K??CB@OiAwN_,156
K??CB@OiAw^_,152
K??CB@OiEw^?,162
K??CB@OiEwZ_,157
K??CB@OiEwN_,151
K??CB@OiEw^_,167
K??CB@Oi@w^?,154
K??CB@Oi@w]_,146
K??CB@Oi@w\_,145
K??CB@Oi@wJ_,134
K??CB@Oi@wZ_,135
K??CB@Oi@wV_,142
K??CB@Oi@wN_,160
K??CB@Oi@w^_,154
K??CB@OiDw^?,156
K??CB@OiDwZ_,146
K??CB@OiDwV_,153
K??CB@OiDwN_,164
K??CB@OiDw^_,162
K??CB@OiBwN_,180
K??CB@OiBw^_,168
K??CB@OiFw^_,181
K??CB@Oi?N]?,134
K??CB@Oi?N\?,136
K??CB@Oi?NZ?,132
K??CB@Oi?NV?,127
K??CB@Oi?NN?,138
K??CB@Oi?N^?,145
K??CB@Oi?N?y,152
K??CB@Oi?N?u,127
K??CB@Oi?N?m,129
K??CB@Oi?N?],143
K??CB@Oi?N?},146
K??CB@Oi?N]@,156
K??CB@Oi?N\@,153
K??CB@Oi?NZ@,141
K??CB@Oi?NV@,148
K??CB@Oi?NN@,142
K??CB@Oi?N^@,155
K??CB@Oi?N~?,145
K??CB@Oi?N~@,157
K??CB@OyF_V_,155
K??CB@OyF_^_,164
K??CB@OyF_?|,162
K??CB@OyF_?z,154
K??CB@OyF_?v,161
K??CB@OyF_?n,156
K??CB@OyF_?~,161
K??CB@OyFOV_,148
K??CB@OyFO^_,157
K??CB@OyFO?},154
K??CB@OyFO?z,155
K??CB@OyFO?v,163
K??CB@OyFO?n,161
K??CB@OyFO?~,164
K??CB@OyEoV_,153
K??CB@OyEo^_,162
K??CB@OyEo?z,158
K??CB@OyEo?n,160
K??CB@OyEo?~,166
K??CB@OyDo]_,155
K??CB@OyDo\_,146
K??CB@OyDoZ_,153
K??CB@OyDoV_,144
K??CB@OyDoN_,158
K??CB@OyDo^_,160
K??CB@OyDo?},142
K??CB@OyDo?z,145
K??CB@OyDo?v,151
K??CB@OyDo?n,150
K??CB@OyDo?~,157
K??CB@OyFoV_,165
K??CB@OyFo^_,171
K??CB@OyFG^?,157
K??CB@OyFG\_,154
K??CB@OyFGV_,145
K??CB@OyFG^_,162
K??CB@OyFG?^,156
K??CB@OyEg^?,159
K??CB@OyEg\_,161
K??CB@OyEgV_,146
K??CB@OyEgN_,149
K??CB@OyEg^_,163
K??CB@OyEg?^,162
K??CB@OyDg]?,149
K??CB@OyDg^?,158
K??CB@OyDg[_,140
K??CB@OyDg]_,157
K??CB@OyDg\_,150
K??CB@OyDgZ_,147
K??CB@OyDgV_,149
K??CB@OyDgN_,147
K??CB@OyDg^_,161
K??CB@OyDg?^,156
K??CB@OyFgV_,160
K??CB@OyFg^_,175
K??CB@OyDW]?,158
K??CB@OyDW\?,164
K??CB@OyDW^?,169
K??CB@OyDW[_,148
K??CB@OyDW]_,160
K??CB@OyDW\_,158
K??CB@OyDWZ_,159
K??CB@OyDWV_,150
K??CB@OyDWN_,164
K??CB@OyDW^_,166
K??CB@OyDW?^,155
K??CB@OyFWV_,153
K??CB@OyFW^_,168
K??CB@OyCw^?,173
K??CB@OyCw]_,155
K??CB@OyCw\_,156
K??CB@OyCwZ_,160
K??CB@OyCwV_,151
K??CB@OyCwN_,152
K??CB@OyCw^_,168
K??CB@OyCw?^,156
K??CB@OyEwV_,157
K??CB@OyEw^_,172
K??CB@OyDwV_,157
K??CB@OyDw^_,169
K??CB@OyBwV_,158
K??CB@OyBw^_,174
K??CB@OyFw^_,182
K??CB@OMD_U_,127
K??CB@OMD_M_,125
K??CB@OMD_]_,138
K??CB@OMD_X_,108
K??CB@OMD_\_,127
K??CB@OMD_F_,121
K??CB@OMD_V_,132
K??CB@OMD_N_,135
K??CB@OMD_^_,141
K??CB@OMD_?{,117
K??CB@OMD_?m,131
K??CB@OMD_?},129
K??CB@OMD_?|,144
K??CB@OMD_?r,127
K??CB@OMD_?j,122
K??CB@OMD_?z,130
K??CB@OMD_?n,137
K??CB@OMD_?~,144
K??CB@OMF_]_,152
K??CB@OMF_\_,143
K??CB@OMF_V_,148
K??CB@OMF_N_,147
K??CB@OMF_^_,154
K??CB@OMF_?},142
K??CB@OMF_?~,154
K??CB@OMDOY_,114
K??CB@OMDO]_,138
K??CB@OMDOX_,118
K??CB@OMDO\_,135
K??CB@OMDOR_,124
K??CB@OMDOJ_,125
K??CB@OMDOZ_,129
K??CB@OMDOV_,132
K??CB@OMDON_,149
K??CB@OMDO^_,145
K??CB@OMDO?{,117
K??CB@OMDO?},131
K??CB@OMDO?|,132
K??CB@OMDO?r,124
K??CB@OMDO?j,130
K??CB@OMDO?z,135
K??CB@OMDO?f,121
K??CB@OMDO?v,131
K??CB@OMDO?n,137
K??CB@OMDO?~,146
K??CB@OMFO]_,143
K??CB@OMFO\_,146
K??CB@OMFOZ_,141
K??CB@OMFOV_,137
K??CB@OMFON_,147
K??CB@OMFO^_,152
K??CB@OMFO?},135
K??CB@OMFO?~,151
K??CB@OMDo]_,149
K??CB@OMDo\_,138
K??CB@OMDoV_,141
K??CB@OMDoN_,142
K??CB@OMDo^_,149
K??CB@OMDo?},137
K??CB@OMDo?~,155
K??CB@OMBo[_,132
K??CB@OMBo]_,146
K??CB@OMBo\_,146
K??CB@OMBoV_,140
K??CB@OMBo^_,146
K??CB@OMBoOk,144
K??CB@OMBoOm,148
K??CB@OMBoOl,142
K??CB@OMBoOj,142
K??CB@OMBoOn,148
K??CB@OMFo^_,164
K??CB@OMDGY?,107
K??CB@OMDG]?,133
K??CB@OMDGX?,103
K??CB@OMDG\?,125
K??CB@OMDGZ?,114
K??CB@OMDGV?,124
K??CB@OMDGN?,125
K??CB@OMDG^?,139
K??CB@OMDGY_,114
K??CB@OMDGU_,123
K??CB@OMDGM_,135
K??CB@OMDG]_,138
K??CB@OMDGX_,110
