type,name,num_nodes,num_edges,gpn_num
triangle-free,tf_2_2_2_2_2_2_1_3_3_5,10,12,63
triangle-free,tf_3_2_1_1_2_1_1_4_3_4,10,11,72
triangle-free,tf_2_2_1_1_2_2_1_4_3_4,10,11,61
triangle-free,tf_2_2_2_2_1_1_1_3_4_4,10,11,70
triangle-free,tf_2_2_2_1_1_2_1_3_4_4,10,11,74
triangle-free,tf_2_2_2_2_1_2_1_3_4_5,10,12,78
triangle-free,tf_3_3_2_2_1_1_1_3_4_4,10,12,63
triangle-free,tf_3_3_2_1_2_1_1_3_4_4,10,12,65
triangle-free,tf_3_2_2_2_2_1_1_3_4_4,10,12,62
triangle-free,tf_3_3_2_2_2_1_1_3_4_5,10,13,67
triangle-free,tf_2_3_2_2_1_2_1_3_4_4,10,12,61
triangle-free,tf_2_3_2_1_2_2_1_3_4_4,10,12,61
triangle-free,tf_2_2_2_2_2_2_1_3_4_4,10,12,61
triangle-free,tf_2_3_2_2_2_2_1_3_4_5,10,13,64
triangle-free,tf_2_2_2_2_1_2_2_3_4_4,10,12,73
triangle-free,tf_2_2_2_1_2_2_2_3_4_4,10,12,63
triangle-free,tf_2_2_2_2_2_2_2_3_4_5,10,13,67
triangle-free,tf_2_2_2_2_1_2_2_3_5_5,10,13,86
triangle-free,tf_4_3_3_1_1_1_1_3_3_4,10,12,87
triangle-free,tf_4_3_2_2_1_1_1_3_3_4,10,12,83
triangle-free,tf_4_2_3_2_1_1_1_3_3_4,10,12,84
triangle-free,tf_3_3_3_2_1_1_1_3_3_4,10,12,86
triangle-free,tf_4_3_3_2_1_1_1_3_3_5,10,13,89
triangle-free,tf_3_3_3_1_1_2_1_3_3_4,10,12,70
triangle-free,tf_3_3_2_2_1_2_1_3_3_4,10,12,66
triangle-free,tf_3_2_3_2_1_2_1_3_3_4,10,12,68
triangle-free,tf_3_3_3_2_1_2_1_3_3_5,10,13,73
triangle-free,tf_4_2_3_1_1_1_2_3_3_4,10,12,71
triangle-free,tf_4_2_2_2_1_1_2_3_3_4,10,12,70
triangle-free,tf_3_2_3_2_1_1_2_3_3_4,10,12,73
triangle-free,tf_4_2_3_2_1_1_2_3_3_5,10,13,75
triangle-free,tf_3_2_3_1_1_2_2_3_3_4,10,12,62
triangle-free,tf_3_2_2_2_1_2_2_3_3_4,10,12,64
triangle-free,tf_3_2_3_2_1_2_2_3_3_5,10,13,66
triangle-free,tf_3_3_2_1_1_2_1_4_3_4,10,12,64
triangle-free,tf_3_2_2_1_1_2_2_4_3_4,10,12,78
triangle-free,tf_3_2_2_2_1_1_2_3_4_4,10,12,66
triangle-free,tf_3_2_2_1_1_2_2_3_4_4,10,12,89
triangle-free,tf_3_2_2_2_1_2_2_3_4_5,10,13,72
triangle-free,tf_3_2_2_1_1_2_1_4_4_4,10,12,82
triangle-free,tf_3_2_2_1_1_1_2_4_4_4,10,12,82
triangle-free,tf_3_2_2_1_1_2_2_4_4_5,10,13,88
triangle-free,tf_4_2_3_2_1_1_1_3_3_4,10,12,84
triangle-free,tf_3_2_3_3_1_1_1_3_3_4,10,12,95
triangle-free,tf_4_2_3_3_1_1_1_3_3_5,10,13,83
triangle-free,tf_3_2_3_2_1_2_1_3_3_4,10,12,65
triangle-free,tf_3_2_3_3_1_2_1_3_3_5,10,13,69
triangle-free,tf_3_2_2_2_1_2_1_4_3_4,10,12,81
triangle-free,tf_3_2_2_2_1_1_1_4_4_4,10,12,79
triangle-free,tf_3_2_2_2_1_2_1_4_4_5,10,13,85
triangle-free,tf_3_3_3_2_1_1_1_3_3_4,10,12,83
triangle-free,tf_3_2_3_3_1_1_1_3_3_4,10,12,92
triangle-free,tf_3_3_3_3_1_1_1_3_3_5,10,13,90
triangle-free,tf_2_3_3_2_1_2_1_3_3_4,10,12,71
triangle-free,tf_2_2_3_3_1_2_1_3_3_4,10,12,74
triangle-free,tf_2_3_3_3_1_2_1_3_3_5,10,13,77
triangle-free,tf_2_2_2_2_1_2_2_3_3_3,10,11,69
triangle-free,tf_2_2_3_2_1_2_2_3_3_4,10,12,63
triangle-free,tf_2_2_3_3_1_2_2_3_3_5,10,13,68
triangle-free,tf_2_2_2_2_1_2_1_4_4_4,10,12,82
triangle-free,tf_2_2_2_2_1_2_2_4_4_5,10,13,89
triangle-free,tf_3_3_3_3_1_1_1_3_4_4,10,13,97
triangle-free,tf_4_3_3_3_1_1_1_3_4_5,10,14,95
triangle-free,tf_3_3_3_2_1_2_1_3_4_4,10,13,75
triangle-free,tf_3_3_3_3_1_2_1_3_4_5,10,14,79
triangle-free,tf_3_2_3_3_1_1_2_3_4_4,10,13,82
triangle-free,tf_4_2_3_3_1_1_2_3_4_5,10,14,79
triangle-free,tf_3_2_3_2_1_2_2_3_4_4,10,13,67
triangle-free,tf_3_2_3_3_1_2_2_3_4_5,10,14,70
triangle-free,tf_3_3_2_2_1_2_1_4_4_4,10,13,67
triangle-free,tf_3_2_2_2_1_2_2_4_4_4,10,13,83
triangle-free,tf_4_3_2_2_1_1_1_3_3_4,10,12,82
triangle-free,tf_4_3_2_1_2_1_1_3_3_4,10,12,84
triangle-free,tf_4_2_2_2_2_1_1_3_3_4,10,12,82
triangle-free,tf_3_3_2_2_2_1_1_3_3_4,10,12,76
triangle-free,tf_4_3_2_2_2_1_1_3_3_5,10,13,87
triangle-free,tf_3_3_2_2_1_2_1_3_3_4,10,12,65
triangle-free,tf_3_3_2_1_2_2_1_3_3_4,10,12,66
triangle-free,tf_3_2_2_2_2_2_1_3_3_4,10,12,65
triangle-free,tf_3_3_2_2_2_2_1_3_3_5,10,13,70
triangle-free,tf_4_2_2_2_1_1_2_3_3_4,10,12,68
triangle-free,tf_4_2_2_1_2_1_2_3_3_4,10,12,70
triangle-free,tf_3_2_2_2_2_1_2_3_3_4,10,12,66
triangle-free,tf_4_2_2_2_2_1_2_3_3_5,10,13,74
triangle-free,tf_3_2_2_2_1_2_2_3_3_4,10,12,62
triangle-free,tf_3_2_2_1_2_2_2_3_3_4,10,12,60
triangle-free,tf_3_2_2_2_2_2_2_3_3_5,10,13,64
triangle-free,tf_3_3_1_1_2_2_1_4_3_4,10,12,62
triangle-free,tf_3_2_1_1_2_2_2_4_3_4,10,12,65
triangle-free,tf_3_2_2_2_1_2_1_3_4_4,10,12,62
triangle-free,tf_3_2_2_2_1_1_2_3_4_4,10,12,65
triangle-free,tf_3_2_2_1_1_2_2_3_4_4,10,12,66
triangle-free,tf_3_2_2_2_1_2_2_3_4_5,10,13,70
triangle-free,tf_3_2_1_1_1_2_2_4_4_4,10,12,82
triangle-free,tf_4_2_3_2_1_1_1_3_3_4,10,12,82
triangle-free,tf_4_2_2_2_2_1_1_3_3_4,10,12,83
triangle-free,tf_3_2_3_2_2_1_1_3_3_4,10,12,90
triangle-free,tf_4_2_3_2_2_1_1_3_3_5,10,13,86
triangle-free,tf_3_2_3_2_1_2_1_3_3_4,10,12,66
triangle-free,tf_3_2_2_2_2_2_1_3_3_4,10,12,65
triangle-free,tf_3_2_3_2_2_2_1_3_3_5,10,13,71
triangle-free,tf_3_2_2_1_2_2_1_4_3_4,10,12,65
triangle-free,tf_3_2_2_1_1_2_1_4_4_4,10,12,80
triangle-free,tf_3_3_3_1_1_1_1_3_3_3,10,11,79
triangle-free,tf_3_3_3_2_1_1_1_3_3_4,10,12,84
triangle-free,tf_3_3_2_2_2_1_1_3_3_4,10,12,76
triangle-free,tf_3_2_3_2_2_1_1_3_3_4,10,12,87
triangle-free,tf_3_3_3_2_2_1_1_3_3_5,10,13,87
triangle-free,tf_2_3_3_2_1_2_1_3_3_4,10,12,71
triangle-free,tf_2_3_3_1_2_2_1_3_3_4,10,12,70
triangle-free,tf_2_2_2_2_2_2_1_3_3_3,10,11,60
triangle-free,tf_2_3_2_2_2_2_1_3_3_4,10,12,66
triangle-free,tf_2_2_3_2_2_2_1_3_3_4,10,12,72
triangle-free,tf_2_3_3_2_2_2_1_3_3_5,10,13,75
triangle-free,tf_2_2_2_2_1_2_2_3_3_3,10,11,58
triangle-free,tf_2_2_3_2_1_2_2_3_3_4,10,12,61
triangle-free,tf_2_2_2_2_2_2_2_3_3_4,10,12,59
triangle-free,tf_2_2_3_2_2_2_2_3_3_5,10,13,66
triangle-free,tf_2_2_2_1_2_2_2_4_3_4,10,12,66
triangle-free,tf_2_2_2_1_1_2_2_4_4_4,10,12,84
triangle-free,tf_3_3_3_2_2_1_1_3_4_4,10,13,88
triangle-free,tf_4_3_3_2_2_1_1_3_4_5,10,14,96
triangle-free,tf_3_3_3_2_1_2_1_3_4_4,10,13,76
triangle-free,tf_3_3_3_1_2_2_1_3_4_4,10,13,77
triangle-free,tf_3_3_2_2_2_2_1_3_4_4,10,13,72
triangle-free,tf_3_2_3_2_2_2_1_3_4_4,10,13,77
triangle-free,tf_3_3_3_2_2_2_1_3_4_5,10,14,79
triangle-free,tf_3_2_3_2_2_1_2_3_4_4,10,13,76
triangle-free,tf_4_2_3_2_2_1_2_3_4_5,10,14,81
triangle-free,tf_3_2_3_2_1_2_2_3_4_4,10,13,68
triangle-free,tf_3_2_3_1_2_2_2_3_4_4,10,13,68
triangle-free,tf_3_2_2_2_2_2_2_3_4_4,10,13,66
triangle-free,tf_3_2_3_2_2_2_2_3_4_5,10,14,71
triangle-free,tf_3_3_2_1_2_2_1_4_4_4,10,13,66
triangle-free,tf_3_2_2_1_2_2_2_4_4_4,10,13,71
triangle-free,tf_3_2_3_3_2_1_1_3_4_4,10,13,102
triangle-free,tf_4_2_3_3_2_1_1_3_4_5,10,14,91
triangle-free,tf_3_2_3_3_1_2_1_3_4_4,10,13,72
triangle-free,tf_3_2_3_2_2_2_1_3_4_4,10,13,74
triangle-free,tf_3_2_3_3_2_2_1_3_4_5,10,14,76
triangle-free,tf_3_2_2_2_2_2_1_4_4_4,10,13,68
triangle-free,tf_2_3_3_3_2_1_1_3_4_4,10,13,101
triangle-free,tf_3_3_3_3_2_1_1_3_4_5,10,14,97
triangle-free,tf_2_3_3_3_1_2_1_3_4_4,10,13,80
triangle-free,tf_2_3_3_3_2_2_1_3_4_5,10,14,83
triangle-free,tf_2_2_3_3_2_1_2_3_4_4,10,13,82
triangle-free,tf_3_2_3_3_2_1_2_3_4_5,10,14,83
triangle-free,tf_2_2_3_3_1_2_2_3_4_4,10,13,70
triangle-free,tf_2_2_3_3_2_2_2_3_4_5,10,14,73
triangle-free,tf_2_3_2_2_2_2_1_4_4_4,10,13,69
triangle-free,tf_2_2_2_2_2_2_2_4_4_4,10,13,71
triangle-free,tf_4_3_3_3_2_1_1_3_5_5,10,15,102
triangle-free,tf_3_3_3_3_2_2_1_3_5_5,10,15,85
triangle-free,tf_4_2_3_3_2_1_2_3_5_5,10,15,85
triangle-free,tf_3_2_3_3_2_2_2_3_5_5,10,15,75
triangle-free,tf_3_3_3_1_1_2_1_3_3_4,10,12,72
triangle-free,tf_3_3_2_2_1_2_1_3_3_4,10,12,68
triangle-free,tf_3_2_3_2_1_2_1_3_3_4,10,12,66
triangle-free,tf_2_3_3_2_1_2_1_3_3_4,10,12,72
triangle-free,tf_3_3_3_2_1_2_1_3_3_5,10,13,75
triangle-free,tf_2_3_2_1_1_3_1_3_3_3,10,11,63
triangle-free,tf_2_3_3_1_1_3_1_3_3_4,10,12,70
triangle-free,tf_2_3_2_2_1_3_1_3_3_4,10,12,69
triangle-free,tf_2_2_3_2_1_3_1_3_3_4,10,12,71
triangle-free,tf_2_3_3_2_1_3_1_3_3_5,10,13,76
triangle-free,tf_3_2_3_1_1_2_2_3_3_4,10,12,64
triangle-free,tf_3_2_2_2_1_2_2_3_3_4,10,12,66
triangle-free,tf_2_2_3_2_1_2_2_3_3_4,10,12,64
triangle-free,tf_3_2_3_2_1_2_2_3_3_5,10,13,68
triangle-free,tf_2_2_3_1_1_3_2_3_3_4,10,12,58
triangle-free,tf_2_2_2_2_1_3_2_3_3_4,10,12,58
triangle-free,tf_2_2_3_2_1_3_2_3_3_5,10,13,64
triangle-free,tf_3_2_2_2_1_2_2_3_4_5,10,13,73
triangle-free,tf_2_2_2_1_1_2_2_4_4_4,10,12,69
triangle-free,tf_3_2_3_2_1_2_1_3_3_4,10,12,70
triangle-free,tf_2_2_3_3_1_2_1_3_3_4,10,12,74
triangle-free,tf_3_2_3_3_1_2_1_3_3_5,10,13,72
triangle-free,tf_2_2_2_2_1_2_1_4_4_4,10,12,66
triangle-free,tf_3_3_3_3_1_2_1_3_4_5,10,14,80
triangle-free,tf_2_3_3_3_1_3_1_3_4_5,10,14,82
triangle-free,tf_3_2_3_3_1_2_2_3_4_5,10,14,71
triangle-free,tf_2_2_3_3_1_3_2_3_4_5,10,14,68
triangle-free,tf_2_3_2_2_1_3_1_4_4_4,10,13,68
triangle-free,tf_2_2_2_2_1_3_2_4_4_4,10,13,65
triangle-free,tf_3_3_2_2_1_2_1_3_3_4,10,12,66
triangle-free,tf_3_3_2_1_2_2_1_3_3_4,10,12,69
triangle-free,tf_3_2_2_2_2_2_1_3_3_4,10,12,64
triangle-free,tf_2_3_2_2_2_2_1_3_3_4,10,12,67
triangle-free,tf_3_3_2_2_2_2_1_3_3_5,10,13,73
triangle-free,tf_2_3_2_2_1_3_1_3_3_4,10,12,69
triangle-free,tf_2_3_2_1_2_3_1_3_3_4,10,12,67
triangle-free,tf_2_2_2_2_2_3_1_3_3_4,10,12,69
triangle-free,tf_2_3_2_2_2_3_1_3_3_5,10,13,74
triangle-free,tf_3_2_2_2_1_2_2_3_3_4,10,12,79
triangle-free,tf_3_2_2_1_2_2_2_3_3_4,10,12,69
triangle-free,tf_2_2_2_2_2_2_2_3_3_4,10,12,64
triangle-free,tf_3_2_2_2_2_2_2_3_3_5,10,13,71
triangle-free,tf_2_2_2_2_1_3_2_3_3_4,10,12,60
triangle-free,tf_2_2_2_1_2_3_2_3_3_4,10,12,61
triangle-free,tf_2_2_2_2_2_3_2_3_3_5,10,13,66
triangle-free,tf_2_3_1_1_2_3_1_4_3_4,10,12,81
triangle-free,tf_2_2_1_1_2_3_2_4_3_4,10,12,70
triangle-free,tf_2_2_2_2_1_2_2_3_4_4,10,12,79
triangle-free,tf_3_2_2_2_1_2_2_3_4_5,10,13,90
triangle-free,tf_3_2_3_2_1_2_1_3_3_4,10,12,67
triangle-free,tf_3_2_3_1_2_2_1_3_3_4,10,12,70
triangle-free,tf_3_2_2_2_2_2_1_3_3_4,10,12,69
triangle-free,tf_2_2_3_2_2_2_1_3_3_4,10,12,73
triangle-free,tf_3_2_3_2_2_2_1_3_3_5,10,13,74
triangle-free,tf_2_2_2_1_2_3_1_4_3_4,10,12,66
triangle-free,tf_2_3_3_2_2_2_1_3_4_4,10,13,76
triangle-free,tf_3_3_3_2_2_2_1_3_4_5,10,14,80
triangle-free,tf_2_3_3_2_1_3_1_3_4_4,10,13,78
triangle-free,tf_2_3_3_1_2_3_1_3_4_4,10,13,76
triangle-free,tf_2_3_2_2_2_3_1_3_4_4,10,13,74
triangle-free,tf_2_3_3_2_2_3_1_3_4_5,10,14,82
triangle-free,tf_2_2_3_2_2_2_2_3_4_4,10,13,68
triangle-free,tf_3_2_3_2_2_2_2_3_4_5,10,14,72
triangle-free,tf_2_2_3_2_1_3_2_3_4_4,10,13,65
triangle-free,tf_2_2_3_1_2_3_2_3_4_4,10,13,63
triangle-free,tf_2_2_2_2_2_3_2_3_4_4,10,13,63
triangle-free,tf_2_2_3_2_2_3_2_3_4_5,10,14,69
triangle-free,tf_2_3_2_1_2_3_1_4_4_4,10,13,71
triangle-free,tf_2_2_2_1_2_3_2_4_4_4,10,13,66
triangle-free,tf_3_2_3_3_1_2_1_3_4_4,10,13,73
triangle-free,tf_2_2_3_3_2_2_1_3_4_4,10,13,81
triangle-free,tf_3_2_3_3_2_2_1_3_4_5,10,14,78
triangle-free,tf_2_2_3_3_1_3_1_3_4_4,10,13,76
triangle-free,tf_2_2_3_2_2_3_1_3_4_4,10,13,78
triangle-free,tf_2_2_3_3_2_3_1_3_4_5,10,14,79
triangle-free,tf_2_2_2_2_2_3_1_4_4_4,10,13,67
triangle-free,tf_2_3_3_3_2_3_1_3_5_5,10,15,88
triangle-free,tf_2_2_3_3_2_3_2_3_5_5,10,15,73
triangle-free,tf_3_3_2_2_2_2_1_4_4_5,10,14,69
triangle-free,tf_2_3_2_2_2_3_1_4_4_5,10,14,72
triangle-free,tf_3_2_2_2_2_2_2_4_4_5,10,14,74
triangle-free,tf_2_2_2_2_2_3_2_4_4_5,10,14,68
triangle-free,tf_3_2_2_2_1_2_2_4_5_5,10,14,93
triangle-free,tf_4_4_3_3_1_1_1_4_4_5,10,15,96
triangle-free,tf_3_4_3_3_1_2_1_4_4_5,10,15,80
triangle-free,tf_3_3_3_2_1_2_2_4_4_4,10,14,72
triangle-free,tf_3_3_3_3_1_2_2_4_4_5,10,15,73
triangle-free,tf_3_3_2_2_1_2_2_5_5_5,10,15,101
triangle-free,tf_4_4_3_2_2_1_1_4_4_5,10,15,101
triangle-free,tf_3_4_3_2_2_2_1_4_4_5,10,15,84
triangle-free,tf_3_3_3_2_2_2_2_4_4_5,10,15,76
triangle-free,tf_4_4_3_3_2_1_1_4_5_5,10,16,104
triangle-free,tf_3_4_3_3_2_2_1_4_5_5,10,16,87
triangle-free,tf_3_3_3_3_2_2_2_4_5_5,10,16,79
triangle-free,tf_3_4_3_3_1_2_1_4_4_5,10,15,81
triangle-free,tf_3_3_3_2_1_2_2_4_4_4,10,14,69
triangle-free,tf_3_3_3_3_1_2_2_4_4_5,10,15,70
triangle-free,tf_3_4_3_2_2_2_1_4_4_5,10,15,85
triangle-free,tf_3_3_3_2_2_2_2_4_4_5,10,15,73
triangle-free,tf_2_4_3_3_2_3_1_4_5_5,10,16,88
triangle-free,tf_3_3_3_3_2_2_2_4_5_5,10,16,75
triangle-free,tf_2_3_3_3_2_3_2_4_5_5,10,16,76
triangle-free,tf_3_3_3_2_1_2_2_4_4_4,10,14,74
triangle-free,tf_3_3_3_3_1_2_2_4_4_5,10,15,75
triangle-free,tf_2_3_3_2_1_3_2_4_4_4,10,14,70
triangle-free,tf_2_3_3_3_1_3_2_4_4_5,10,15,71
triangle-free,tf_3_3_2_2_2_2_2_4_4_4,10,14,73
triangle-free,tf_3_3_3_2_2_2_2_4_4_5,10,15,78
triangle-free,tf_2_3_2_2_2_3_2_4_4_4,10,14,69
triangle-free,tf_2_3_3_2_2_3_2_4_4_5,10,15,74
triangle-free,tf_2_2_3_3_2_3_3_4_5_5,10,16,81
triangle-free,tf_3_3_3_1_1_1_1_3_3_3,10,11,77
triangle-free,tf_3_3_3_2_1_1_1_3_3_4,10,12,87
triangle-free,tf_3_3_2_2_2_1_1_3_3_4,10,12,77
triangle-free,tf_3_2_3_2_2_1_1_3_3_4,10,12,83
triangle-free,tf_3_3_3_2_2_1_1_3_3_5,10,13,88
triangle-free,tf_2_3_3_2_1_2_1_3_3_4,10,12,73
triangle-free,tf_2_3_2_2_2_2_1_3_3_4,10,12,66
triangle-free,tf_2_2_3_2_2_2_1_3_3_4,10,12,68
triangle-free,tf_2_3_3_2_2_2_1_3_3_5,10,13,75
triangle-free,tf_2_2_2_2_1_2_2_3_3_3,10,11,58
triangle-free,tf_2_2_3_2_1_2_2_3_3_4,10,12,65
triangle-free,tf_2_2_2_2_2_2_2_3_3_4,10,12,63
triangle-free,tf_2_2_3_2_2_2_2_3_3_5,10,13,68
triangle-free,tf_2_2_2_2_1_2_2_3_4_4,10,12,67
triangle-free,tf_2_2_2_2_2_2_2_3_4_5,10,13,73
triangle-free,tf_2_2_2_1_1_2_2_4_4_4,10,12,83
triangle-free,tf_3_2_3_3_1_1_1_3_3_4,10,12,87
triangle-free,tf_3_2_3_2_2_1_1_3_3_4,10,12,84
triangle-free,tf_2_2_3_3_2_1_1_3_3_4,10,12,86
triangle-free,tf_3_2_3_3_2_1_1_3_3_5,10,13,88
triangle-free,tf_2_2_3_3_1_2_1_3_3_4,10,12,72
triangle-free,tf_2_2_2_2_2_2_1_3_3_3,10,11,59
triangle-free,tf_2_2_3_2_2_2_1_3_3_4,10,12,71
triangle-free,tf_2_2_3_3_2_2_1_3_3_5,10,13,75
triangle-free,tf_2_2_2_2_2_2_1_3_4_4,10,12,65
triangle-free,tf_2_2_2_2_1_2_1_4_4_4,10,12,80
triangle-free,tf_3_3_3_3_1_1_1_3_4_4,10,13,100
triangle-free,tf_3_3_3_2_2_1_1_3_4_4,10,13,89
triangle-free,tf_3_3_3_3_2_1_1_3_4_5,10,14,98
triangle-free,tf_2_3_3_3_1_2_1_3_4_4,10,13,83
triangle-free,tf_2_3_3_2_2_2_1_3_4_4,10,13,76
triangle-free,tf_2_3_3_3_2_2_1_3_4_5,10,14,83
triangle-free,tf_2_2_3_3_1_2_2_3_4_4,10,13,72
triangle-free,tf_2_2_3_2_2_2_2_3_4_4,10,13,69
triangle-free,tf_2_2_3_3_2_2_2_3_4_5,10,14,74
triangle-free,tf_2_2_3_3_2_1_1_3_3_4,10,12,86
triangle-free,tf_2_2_3_3_3_1_1_3_3_5,10,13,83
triangle-free,tf_2_2_2_2_2_1_1_4_4_4,10,12,76
triangle-free,tf_3_2_3_3_2_1_1_3_4_4,10,13,94
triangle-free,tf_2_2_3_3_3_1_1_3_4_4,10,13,91
triangle-free,tf_3_2_3_3_3_1_1_3_4_5,10,14,94
triangle-free,tf_2_2_3_3_2_2_1_3_4_4,10,13,79
triangle-free,tf_2_2_3_3_3_2_1_3_4_5,10,14,79
triangle-free,tf_3_3_3_3_3_1_1_3_5_5,10,15,105
triangle-free,tf_2_3_3_3_3_2_1_3_5_5,10,15,88
triangle-free,tf_2_2_3_3_3_2_2_3_5_5,10,15,77
triangle-free,tf_4_3_3_3_2_1_1_4_4_5,10,15,103
triangle-free,tf_3_3_3_3_1_2_1_4_4_4,10,14,87
triangle-free,tf_3_3_3_2_2_2_1_4_4_4,10,14,81
triangle-free,tf_3_3_3_3_2_2_1_4_4_5,10,15,86
triangle-free,tf_4_2_3_3_2_1_2_4_4_5,10,15,86
triangle-free,tf_3_2_3_3_1_2_2_4_4_4,10,14,74
triangle-free,tf_3_2_3_2_2_2_2_4_4_4,10,14,73
triangle-free,tf_3_2_3_3_2_2_2_4_4_5,10,15,76
triangle-free,tf_4_2_3_3_3_1_1_4_4_5,10,15,94
triangle-free,tf_3_2_3_3_2_2_1_4_4_4,10,14,81
triangle-free,tf_3_2_3_3_3_2_1_4_4_5,10,15,79
triangle-free,tf_3_3_3_3_2_1_1_4_4_4,10,14,98
triangle-free,tf_3_2_3_3_3_1_1_4_4_4,10,14,112
triangle-free,tf_3_3_3_3_3_1_1_4_4_5,10,15,105
triangle-free,tf_2_3_3_3_2_2_1_4_4_4,10,14,84
triangle-free,tf_2_2_3_3_3_2_1_4_4_4,10,14,87
triangle-free,tf_2_3_3_3_3_2_1_4_4_5,10,15,89
triangle-free,tf_2_2_3_3_2_2_2_4_4_4,10,14,75
triangle-free,tf_2_2_3_3_3_2_2_4_4_5,10,15,78
triangle-free,tf_4_3_3_3_3_1_1_4_5_5,10,16,107
triangle-free,tf_3_3_3_3_3_2_1_4_5_5,10,16,90
triangle-free,tf_4_2_3_3_3_1_2_4_5_5,10,16,88
triangle-free,tf_3_2_3_3_3_2_2_4_5_5,10,16,78
triangle-free,tf_3_3_3_3_2_2_1_4_4_5,10,15,87
triangle-free,tf_2_3_3_3_1_3_1_4_4_4,10,14,86
triangle-free,tf_2_3_3_2_2_3_1_4_4_4,10,14,82
triangle-free,tf_2_3_3_3_2_3_1_4_4_5,10,15,88
triangle-free,tf_3_2_3_3_2_2_2_4_4_5,10,15,77
triangle-free,tf_2_2_3_3_1_3_2_4_4_4,10,14,69
triangle-free,tf_2_2_3_2_2_3_2_4_4_4,10,14,69
triangle-free,tf_2_2_3_3_2_3_2_4_4_5,10,15,73
triangle-free,tf_3_2_3_3_2_2_1_4_4_4,10,14,84
triangle-free,tf_3_2_3_3_3_2_1_4_4_5,10,15,81
triangle-free,tf_2_3_3_3_3_3_1_4_5_5,10,16,92
triangle-free,tf_2_2_3_3_3_3_2_4_5_5,10,16,75
triangle-free,tf_4_4_3_3_3_1_1_5_5_5,10,17,105
triangle-free,tf_3_4_3_3_3_2_1_5_5_5,10,17,88
triangle-free,tf_3_3_3_3_3_2_2_5_5_5,10,17,80
triangle-free,tf_2_3_3_3_3_3_2_5_5_5,10,17,76
triangle-free,tf_3_3_2_1_1_1_2_2_2_3,10,10,67
triangle-free,tf_3_2_3_1_1_1_2_2_2_3,10,10,62
triangle-free,tf_2_3_3_1_1_1_2_2_2_3,10,10,69
triangle-free,tf_3_3_3_1_1_1_2_2_2_4,10,11,74
triangle-free,tf_3_2_2_2_1_1_2_2_2_3,10,10,61
triangle-free,tf_3_3_2_2_1_1_2_2_2_4,10,11,72
triangle-free,tf_3_2_3_2_1_1_2_2_2_4,10,11,70
triangle-free,tf_2_3_3_2_1_1_2_2_2_4,10,11,74
triangle-free,tf_3_3_3_2_1_1_2_2_2_5,10,12,82
triangle-free,tf_2_3_3_1_1_2_2_2_2_4,10,11,64
triangle-free,tf_2_2_2_2_1_2_2_2_2_3,10,10,55
triangle-free,tf_2_3_2_2_1_2_2_2_2_4,10,11,61
triangle-free,tf_2_2_3_2_1_2_2_2_2_4,10,11,62
triangle-free,tf_2_3_3_2_1_2_2_2_2_5,10,12,71
triangle-free,tf_2_2_3_1_1_1_3_2_2_3,10,10,55
triangle-free,tf_2_2_3_2_1_1_3_2_2_4,10,11,62
triangle-free,tf_2_2_3_2_1_2_3_2_2_5,10,12,70
triangle-free,tf_3_2_2_1_1_1_2_3_2_3,10,10,55
triangle-free,tf_3_2_2_2_1_1_2_3_2_4,10,11,56
triangle-free,tf_3_2_2_1_1_1_2_2_3_3,10,10,55
triangle-free,tf_3_3_2_1_1_1_2_2_3_4,10,11,63
triangle-free,tf_4_3_2_2_1_1_2_2_3_4,10,12,78
triangle-free,tf_4_2_3_2_1_1_2_2_3_4,10,12,78
triangle-free,tf_3_3_3_2_1_1_2_2_3_4,10,12,79
triangle-free,tf_4_3_3_2_1_1_2_2_3_5,10,13,88
triangle-free,tf_3_3_3_1_1_2_2_2_3_4,10,12,66
triangle-free,tf_3_3_2_2_1_2_2_2_3_4,10,12,63
triangle-free,tf_3_2_3_2_1_2_2_2_3_4,10,12,64
triangle-free,tf_3_3_3_2_1_2_2_2_3_5,10,13,71
triangle-free,tf_3_2_3_2_1_1_3_2_3_4,10,12,62
triangle-free,tf_3_2_3_2_1_2_3_2_3_5,10,13,65
triangle-free,tf_4_2_2_2_1_1_2_3_3_4,10,12,62
triangle-free,tf_4_4_3_2_1_1_2_2_4_5,10,14,97
triangle-free,tf_3_3_3_2_1_2_2_2_4_4,10,13,74
triangle-free,tf_3_4_3_2_1_2_2_2_4_5,10,14,79
triangle-free,tf_3_3_3_1_1_2_3_2_4_4,10,13,68
triangle-free,tf_3_3_3_2_1_2_3_2_4_5,10,14,71
triangle-free,tf_3_3_2_1_1_2_3_3_4_4,10,13,94
triangle-free,tf_3_3_2_2_1_2_3_3_4_5,10,14,76
triangle-free,tf_3_3_2_1_1_2_3_3_5_5,10,14,94
triangle-free,tf_3_3_1_2_1_1_2_2_2_3,10,10,65
triangle-free,tf_3_2_2_2_1_1_2_2_2_3,10,10,62
triangle-free,tf_2_3_2_2_1_1_2_2_2_3,10,10,63
triangle-free,tf_3_3_2_2_1_1_2_2_2_4,10,11,72
triangle-free,tf_3_2_1_2_2_1_2_2_2_3,10,10,63
triangle-free,tf_2_3_1_2_2_1_2_2_2_3,10,10,63
triangle-free,tf_3_3_1_2_2_1_2_2_2_4,10,11,74
triangle-free,tf_2_2_2_2_2_1_2_2_2_3,10,10,63
